"Index","GLD","GSG","DJP","jjc","dba","spy","qqq","iwm","eusa","vgk","dxj","eem","fxi","ewc","xiu.to","ewa","acwi","iyr","rwo","igf","iei","ief","tlt","pttrx","bwx","emb","lqd","jnk","ibnd","tip","xrb.to","wip","shv"
Jun 2013,"119.110001","30.799999","36.490002","37.509998","24.9","160.419998","71.269997","97","34.720001","48.130001","45.610001","38.5","32.52","26.15","17.459999","22.58","50","66.43","42.09","35.189999","120.739998","102.5","110.440002","10.76","56.279999","109.529999","113.650002","39.490002","34.299999","112.010002","22.370002","57.57","110.220001"
Jul 2013,"127.959999","32.540001","37.009998","38.310001","24.629999","168.710007","75.769997","103.660004","36.310001","51.799999","45.119999","39.009998","34.259998","27.629999","17.950001","23.26","52.290001","66.589996","42.560001","36.650002","120.980003","102","107.699997","10.79","57.549999","109.260002","114.540001","40.279999","35.23","112.870003","22.800001","58.400002","110.25"
Aug 2013,"134.619995","33.549999","38.459999","39.709999","25.08","163.649994","75.470001","100.379997","35.150002","51.040001","43.830002","38.02","35.130001","27.389999","18.299999","23.48","51.09","62.240002","40.080002","35.400002","119.959999","100.410004","105.989998","10.65","56.849998","106.160004","113.050003","39.669998","35.099998","110.739998","22.619997","57.34","110.25"
Sep 2013,"128.179993","32.380001","37.259998","40.689999","25.290001","168.009995","78.879997","106.610001","36.310001","54.5","47.93","40.759998","37.080002","28.309999","18.379999","25.27","53.919998","63.790001","42.299999","37.77","121.330002","102.110001","106.400002","10.82","58.369999","109.029999","113.519997","39.84","36.099998","112.580002","22.360005","59.59","110.260002"
Oct 2013,"127.739998","31.91","36.619999","40.400002","25.049999","175.789993","82.790001","109.190002","38.009998","56.779999","47.73","42.459999","37.57","29.360001","19.280001","26.67","56.049999","66.169998","43.68","39.189999","121.839996","102.75","107.639999","10.9","58.990002","111.349998","115.199997","40.630001","36.279999","112.919998","22.960003","60.41","110.239998"
Nov 2013,"120.699997","31.76","36.310001","39.09","24.84","181","85.730003","113.510002","39.07","57.360001","50.310001","42.349998","40.130001","29.09","19.450001","25.360001","56.919998","63.099998","41.950001","38.77","121.75","101.690002","104.449997","10.88","58.080002","108.669998","114.660004","40.75","36.52","111.610001","22.379999","59.16","110.239998"
Dec 2013,"116.120003","32.189999","36.75","41.450001","24.25","184.690002","87.959999","115.360001","39.639999","58.799999","50.84","41.799999","38.369999","29.16","19.690001","24.370001","57.619999","63.080002","41.529999","38.939999","120.029999","99.239998","101.860001","10.69","57.740002","108.160004","114.190002","40.560001","36.650002","109.900002","21.889999","58.450001","110.25"
Jan 2014,"120.089996","31.48","36.799999","38.860001","24.65","178.179993","86.269997","112.160004","38.419998","56.110001","46.610001","38.189999","34.580002","27.93","19.780001","23.040001","54.950001","65.25","41.560001","38.43","121.57","102.279999","108.279999","10.82","58","107.279999","116.339996","40.790001","36.43","112.209999","22.809999","57.720001","110.239998"
Feb 2014,"127.620003","32.990002","39.330002","38.880001","27.370001","186.289993","90.339996","117.519997","40.23","60.23","47.709999","39.48","35.389999","29.18","20.559999","24.950001","57.810001","68.349998","43.720001","40.200001","121.639999","102.470001","108.57","10.86","59.279999","110.540001","117.32","41.529999","37.43","112.699997","22.91","59.380001","110.260002"
Mar 2014,"123.610001","32.970001","39.450001","36.799999","28.33","187.009995","87.669998","116.339996","40.290001","58.950001","47.34","41.009998","35.779999","29.549999","20.67","25.870001","58.139999","67.669998","43.68","41.650002","120.709999","101.730003","109.099998","10.78","59.380001","111.419998","116.940002","41.32","37.310001","112.099998","22.99","60.09","110.269997"
Apr 2014,"124.220001","33.299999","40.52","36.82","29.27","188.309998","87.389999","111.980003","40.439999","60.509998","46.09","41.330002","34.93","30.540001","21.120001","26.450001","58.830002","69.720001","45.18","42.259998","121.18","102.309998","111.099998","10.84","59.880001","112.169998","118.150002","41.349998","37.91","113.580002","23.299999","61.240002","110.269997"
May 2014,"120.43","33.130001","39.189999","38.220001","27.709999","192.679993","91.309998","112.860001","41.400002","60.98","47.82","42.549999","36.849998","30.700001","21.129999","26.559999","60.009998","71.669998","46.52","43.400002","122.110001","103.980003","114.099998","10.95","59.91","115.629997","119.589996","41.529999","37.5","115.589996","23.9","61.619999","110.269997"
Jun 2014,"128.039993","33.919998","39.439999","39.139999","27.459999","195.720001","93.910004","118.809998","42.060001","59.950001","49.360001","43.23","37.040001","32.209999","21.76","26.129999","60.259998","71.790001","46.650002","44.330002","121.800003","103.580002","113.519997","10.97","60.810001","115.269997","119.260002","41.73","37.849998","115.360001","23.799999","62.009998","110.269997"
Jul 2014,"123.389999","32","37.220001","39.490002","26.809999","193.089996","95.019997","111.190002","41.43","57.360001","49.970001","43.82","40.470001","32.16","22.290001","26.59","59.389999","71.709999","46.540001","43.18","121.110001","103.160004","113.980003","10.89","59.900002","114.580002","118.550003","40.549999","37.189999","114.910004","24.43","61.869999","110.260002"
Aug 2014,"123.860001","31.5","36.880001","38.34","26.459999","200.710007","99.779999","116.559998","43.049999","57.779999","49.880001","45.060001","40.470001","32.860001","22.65","27.16","60.919998","74.199997","47.619999","44.279999","122.080002","104.900002","119.050003","10.99","60.040001","115.629997","120.580002","41.369999","36.970001","115.25","24.6","62.259998","110.269997"
Sep 2014,"116.209999","29.59","34.369999","36.369999","25.549999","197.020004","98.790001","109.349998","42.290001","55.220001","52.32","41.560001","38.279999","30.690001","21.74","23.940001","58.900002","69.199997","44.330002","42.43","121.32","103.620003","116.269997","10.87","57.369999","112.849998","118.220001","40.18","35.41","112.07","24.040001","58.73","110.25"
Oct 2014,"112.660004","27.83","34.060001","36.849998","25.66","201.660004","101.400002","116.559998","43.110001","54.169998","53.82","42.150002","39.93","29.92","21.459999","25.43","59.610001","74.980003","47.610001","43.279999","122.349998","105.019997","119.25","10.94","57.18","114.68","119.339996","40.360001","35.27","113.080002","24.1","58.939999","110.269997"
Nov 2014,"112.110001","25.02","32.619999","34.290001","25.540001","207.199997","106.010002","116.690002","44.43","55.290001","55.400002","41.5","40.599998","29.940001","21.709999","23.629999","60.43","77.019997","48.080002","43.25","123.040001","106.190002","122.489998","11.03","56.389999","113.800003","120.089996","39.580002","35.029999","113.260002","24.440001","58.700001","110.260002"
Dec 2014,"113.580002","21.58","29.91","33.959999","24.889999","205.539993","103.25","119.620003","44.34","52.41","49.23","39.290001","41.619999","28.860001","21.469999","22.17","58.5","76.839996","47.73","42.150002","122.309998","105.989998","125.919998","10.66","55.330002","109.709999","119.410004","38.610001","34.369999","112.010002","24.18","56.950001","110.25"
Jan 2015,"123.449997","19.700001","28.57","29.84","23.139999","199.449997","101.099998","115.699997","43.150002","52.68","49.220001","39.02","41.240002","26.440001","21.68","21.92","57.73","81.230003","50.299999","42.27","125.139999","110.550003","138.279999","10.93","54.459999","111.760002","123.889999","38.939999","32.599998","115.629997","26.07","56.060001","110.260002"
Feb 2015,"116.160004","20.870001","29.370001","32.189999","23.07","210.660004","108.400002","122.580002","45.360001","55.889999","53.869999","40.740002","43.759998","28.02","22.51","23.68","60.91","79.120003","49.849998","42.299999","123.330002","107.639999","129.529999","10.84","53.869999","112.449997","121.800003","39.779999","32.290001","114.139999","26.440001","55.689999","110.279999"
Mar 2015,"113.660004","19.5","27.73","32.84","22.139999","206.429993","105.599998","124.370003","44.529999","54.220001","55.119999","40.130001","44.400002","27.18","21.9","22.860001","60.02","79.32","49.689999","41.84","124.169998","108.389999","130.690002","10.86","53.119999","112.120003","121.709999","39.220001","31.1","113.589996","25.780001","54.560001","110.269997"
Apr 2015,"113.470001","21.629999","29.5","34.599998","22.290001","208.460007","107.629997","121.18","44.68","56.52","56.419998","42.880001","51.330002","29.120001","22.35","23.32","61.740002","75.5","48.389999","43.709999","123.900002","107.529999","125.949997","10.77","54.16","113.120003","119.940002","39.439999","32.25","114.360001","25.43","56.900002","110.279999"
May 2015,"114.099998","21.16","28.57","32.689999","21.83","211.139999","110.050003","123.889999","45.450001","56.68","59.779999","41.119999","48.759998","27.780001","22.110001","22.540001","61.740002","75.25","47.91","43.119999","123.68","106.919998","122.709999","10.7","52.41","112.370003","118.269997","39.419998","31.59","113.209999","25.049999","55.07","110.279999"
Jun 2015,"112.370003","21.110001","29.059999","31.18","23.35","205.850006","107.07","124.860001","44.5","53.98","57.200001","39.619999","46.099998","26.67","21.309999","21.030001","59.450001","71.300003","45.82","40.619999","122.959999","105.010002","117.459999","10.58","52.02","109.919998","115.720001","38.43","31.370001","112.050003","24.540001","54.91","110.290001"
Jul 2015,"104.93","18.120001","25.639999","27.690001","21.459999","210.5","111.949997","122.959999","45.200001","55.419998","57.450001","37.119999","40.48","25.549999","21.5","20.92","59.939999","74.82","47.59","40.810001","123.650002","106.440002","122.529999","10.67","51.91","109.660004","116.349998","37.970001","31.32","112.650002","24.959999","54.139999","110.269997"
Aug 2015,"108.82","18.17","25.299999","27.459999","20.879999","197.669998","104.309998","115.199997","42.599998","51.529999","52.259998","33.84","35.91","24.27","20.52","18.65","55.860001","70.480003","44.610001","38.650002","123.449997","106.360001","121.419998","10.55","51.810001","108.010002","115.059998","37.009998","31.5","111.580002","24.16","52.41","110.279999"
Sep 2015,"106.860001","17.08","24.450001","27.41","20.879999","191.630005","101.760002","109.199997","40.5","49.18","48.650002","32.779999","35.459999","23","19.719999","17.92","53.939999","70.940002","45.16","37.73","124.650002","107.870003","123.540001","10.47","52.07","106.400002","116.089996","35.66","31.32","110.690002","24.18","52.040001","110.309998"
Oct 2015,"109.300003","17.07","24.26","27.1","21.280001","207.929993","113.330002","115.339996","43.669998","52.080002","53.290001","34.869999","38.27","23.799999","20.01","18.92","58.07","75.360001","47.77","39.349998","123.910004","107.019997","122.779999","10.52","52.290001","108.5","116.419998","36.470001","31.190001","110.959999","23.719999","52.630001","110.269997"
Nov 2015,"101.919998","15.51","22.25","23.549999","20.51","208.690002","114.019997","119.099998","43.650002","51.43","55.009998","33.990002","37.450001","23.27","19.98","19.09","57.759998","75.209999","46.990002","37.720001","123.25","106.400002","121.449997","10.48","51.029999","108.389999","115.910004","35.360001","30.379999","110.800003","23.93","51.810001","110.25"
Dec 2015,"101.459999","14.23","21.469999","24.639999","20.610001","203.869995","111.860001","112.620003","42.200001","49.880001","50.080002","32.189999","35.290001","21.5","19.219999","18.959999","55.82","75.080002","46.799999","35.939999","122.610001","105.589996","120.580002","10.07","51.630001","105.779999","114.010002","33.91","30.799999","109.68","24.25","50.360001","110.220001"
Jan 2016,"106.949997","13.48","21.01","23.6","19.99","193.720001","104.129997","102.959999","39.220001","47.110001","47.560001","30.57","31.200001","20.91","18.92","17.639999","52.860001","72","45.02","35.889999","125.239998","109.110001","127.300003","10.15","51.779999","105.82","114.150002","33.209999","30.74","111.400002","24.1","50.32","110.300003"
Feb 2016,"118.639999","13.2","20.66","24.49","19.969999","193.559998","102.5","102.730003","39.799999","45.59","41.619999","30.32","30.280001","21.629999","19","17.280001","52.200001","71.459999","44.889999","35.990002","125.779999","110.57","130.979996","10.06","53.490002","107.25","115.010002","33.43","30.969999","112.760002","24.139999","50.509998","110.330002"
Mar 2016,"117.639999","13.79","21.5","25.280001","20.6","205.520004","109.199997","110.629997","42.669998","48.52","43.709999","34.25","33.77","23.709999","19.870001","19.32","56.060001","77.860001","48.970001","39.09","125.949997","110.339996","130.610001","10.18","55.740002","110.349998","118.82","34.25","32.860001","114.639999","24.639999","54.279999","110.360001"
Apr 2016,"123.650002","15.22","23.629999","26.35","21.08","206.330002","105.720001","112.480003","43.32","49.860001","41.099998","34.389999","33.529999","25.4","20.540001","19.93","56.810001","76.559998","48.459999","39.970001","125.629997","110","129.380005","10.2","56.59","111.629997","120.330002","35.299999","33.200001","114.879997","24.799999","54.900002","110.400002"
